Source,Address,Request Details,Opened,Closed,Status,Supervisor District,Neighborhood,Latitude,Longitude,Media URL
Mobile/Open311,Intersection of 23RD ST and VALENCIA ST,Pruning_request,12/02/2018 04:07:32 PM,,Open,9,Mission,37.753724176472,-122.420729231203,http://mobile311.sfgov.org/reports/9880565/photos
Mobile/Open311,"555 ELLIS ST, SAN FRANCISCO, CA, 94109",Damaged_vandalism,12/11/2018 09:44:00 AM,,Open,6,Tenderloin,37.784419,-122.415433,http://mobile311.sfgov.org/reports/9919336/photos
Phone,"258 DIVISADERO ST, SAN FRANCISCO, CA, 94117",Restake_tree,12/11/2018 03:20:00 PM,,Open,5,Lower Haight,37.771579742432,-122.436920166016,
Phone,"3560 21ST ST, SAN FRANCISCO, CA, 94114",Blocking_sidewalk,12/13/2018 05:10:00 PM,,Open,8,Dolores Heights,37.756649017334,-122.427017211914,
Phone,"930 COLUMBUS AVE, SAN FRANCISCO, CA, 94133",Restake_tree,12/20/2018 07:58:00 AM,04/05/2019 05:05:00 AM,Closed,3,North Beach,37.803104400635,-122.413925170898,
Web,"366 HERMANN ST, SAN FRANCISCO, CA, 94117",Damaged_vandalism,06/13/2018 09:30:44 PM,06/29/2018 01:44:24 PM,Closed,5,Duboce Triangle,37.7702385,-122.4311272,http://mobile311.sfgov.org/reports/9134359/photos
Mobile/Open311,"351 MUNICH ST, SAN FRANCISCO, CA, 94112",Damaged_vandalism,05/30/2018 04:39:16 PM,06/19/2018 11:52:59 AM,Closed,11,Excelsior,37.720064464992,-122.427355544756,http://mobile311.sfgov.org/reports/9071751/photos
Phone,Intersection of 10TH AVE and LAKE ST,Weeding,05/23/2018 09:22:00 AM,06/06/2018 08:17:00 AM,Closed,1,Presidio Terrace,37.786483764648,-122.468971252441,
Mobile/Open311,Intersection of WALTER ST and 14TH ST,Property_damage,05/20/2018 03:56:01 PM,05/23/2018 10:01:00 PM,Closed,8,Duboce Triangle,37.767551345183,-122.432281108586,http://mobile311.sfgov.org/reports/9026206/photos
Phone,"3520 BAKER ST, SAN FRANCISCO, CA, 94123",Other,05/20/2018 09:19:00 AM,06/13/2018 06:45:16 AM,Closed,2,Marina,37.803615570068,-122.446815490723,
Mobile/Open311,"215 EUREKA ST, SAN FRANCISCO, CA, 94114",Damaged_vandalism,05/17/2018 08:29:12 PM,05/24/2018 11:48:03 AM,Closed,8,Eureka Valley,37.758745,-122.43804,http://mobile311.sfgov.org/reports/9016144/photos
Phone,Intersection of MONTEREY BLVD and NORTHGATE DR,Shrubbery_blocking_visibility,05/01/2018 01:32:00 PM,,Open,7,Mt. Davidson Manor,37.73002243042,-122.461738586426,
Web,"2472 28TH AVE, SAN FRANCISCO, CA, 94116",Other,04/30/2018 05:48:00 PM,05/01/2018 10:33:04 AM,Closed,4,Parkside,37.7412798,-122.4849874,http://mobile311.sfgov.org/reports/8940552/photos
Phone,"30 CURTIS ST, SAN FRANCISCO, CA, 94112",Damaged_vandalism,04/30/2018 01:11:00 PM,05/04/2018 01:28:58 PM,Closed,11,Crocker Amazon,37.714584350586,-122.440223693848,
Web,"3140 WASHINGTON ST, SAN FRANCISCO, CA, 94115",Pruning_request,04/24/2018 07:23:00 PM,04/26/2018 12:33:00 PM,Closed,2,Pacific Heights,37.790292541364,-122.445136426147,http://mobile311.sfgov.org/reports/8915134/photos
Mobile/Open311,"3238 18TH ST, SAN FRANCISCO, CA, 94110",Other,04/18/2018 03:23:00 PM,,Open,9,Mission,37.762020458502,-122.415803438167,http://mobile311.sfgov.org/reports/8888552/photos
Mobile/Open311,"1125 POTRERO AVE, SAN FRANCISCO, CA, 94110",Other,04/17/2018 12:41:00 PM,,Open,10,Potrero Hill,37.753893,-122.406199,http://mobile311.sfgov.org/reports/8882666/photos
Web,Intersection of 44TH AVE and CLEMENT ST,Damaged_vandalism,04/16/2018 12:50:49 PM,,Open,1,Sutro Heights,37.781112870209,-122.505263749738,
Phone,"1325 EVANS AVE, SAN FRANCISCO, CA, 94124",Fallen_tree,03/22/2018 02:27:00 PM,03/28/2018 08:42:00 AM,Closed,10,Bayview,37.739936828613,-122.38338470459,
Phone,"3200 BAKER ST, SAN FRANCISCO, CA, 94123",Lifted_sidewalk_tree_roots,03/31/2018 12:51:00 PM,,Open,2,Marina,37.800636291504,-122.446212768555,
Mobile/Open311,"894 CAPP ST, SAN FRANCISCO, CA, 94110",Other,03/30/2018 11:39:00 AM,03/30/2018 10:10:17 PM,Closed,9,Mission,37.752393423615,-122.417641840989,http://mobile311.sfgov.org/reports/8807922/photos
Phone,"Golden Gate Park, , SAN FRANCISCO, CA, 94122",Lifted_sidewalk_tree_roots,03/30/2018 10:38:00 AM,,Open,1,Golden Gate Park,37.769058227539,-122.480949401855,
Web,"1449 26TH AVE, SAN FRANCISCO, CA, 94122",Pruning_request,03/29/2018 08:04:00 PM,03/30/2018 04:36:03 PM,Closed,4,Outer Sunset,37.7604139,-122.4844518,http://mobile311.sfgov.org/reports/8805878/photos
Phone,"143 MIRAMAR AVE, SAN FRANCISCO, CA, 94112",Blocking_street_lights,03/29/2018 04:33:00 PM,03/30/2018 04:32:03 PM,Closed,11,Ingleside,37.720832824707,-122.458312988281,
Phone,"622 IRVING ST, SAN FRANCISCO, CA, 94122",Other,03/29/2018 01:58:00 PM,03/30/2018 04:35:34 PM,Closed,5,Inner Sunset,37.764266967773,-122.464660644531,
Mobile/Open311,Intersection of 18TH ST and VALENCIA ST,Other,03/29/2018 01:50:17 PM,03/29/2018 02:07:44 PM,Closed,9,Mission,37.761766,-122.421576,http://mobile311.sfgov.org/reports/8804214/photos
Phone,"2 COMMONWEALTH AVE, SAN FRANCISCO, CA, 94118",Pruning_request,03/29/2018 01:19:00 PM,,Open,2,Laurel Heights / Jordan Park,37.785987854004,-122.455680847168,
Phone,"1953 OFARRELL ST, SAN FRANCISCO, CA, 94115",Lifted_sidewalk_tree_roots,03/29/2018 10:32:00 AM,,Open,5,Western Addition,37.782489776611,-122.43675994873,
Phone,"1800 ALEMANY BLVD, SAN FRANCISCO, CA, 94112",Weeding,03/28/2018 04:19:00 PM,,Open,11,Cayuga,37.723346710205,-122.437797546387,
Phone,"3827 24TH ST, SAN FRANCISCO, CA, 94114",Lifted_sidewalk_tree_roots,03/28/2018 03:06:00 PM,,Open,8,Noe Valley,37.751415252686,-122.428024291992,
Phone,"185 BOCANA ST, SAN FRANCISCO, CA, 94110",Sewer_damage_tree_roots,03/28/2018 10:55:00 AM,,Open,9,Bernal Heights,37.740921020508,-122.417388916016,
Phone,"3248 FOLSOM ST, SAN FRANCISCO, CA, 94110",Property_damage,03/28/2018 09:47:00 AM,03/28/2018 11:01:57 AM,Closed,9,Bernal Heights,37.746173858643,-122.413635253906,
Phone,"2114 BAY SHORE BLVD, SAN FRANCISCO, CA, 94134",Lifted_sidewalk_tree_roots,03/27/2018 07:02:00 PM,,Open,10,Visitacion Valley,37.713417053223,-122.400604248047,
Phone,"16 HIGHLAND AVE, SAN FRANCISCO, CA, 94110",About_to_fall,03/27/2018 06:29:00 PM,03/27/2018 09:08:05 PM,Closed,8,Holly Park,37.737174987793,-122.425033569336,
Phone,"1243 42ND AVE, SAN FRANCISCO, CA, 94122",Lifted_sidewalk_tree_roots,03/27/2018 04:32:00 PM,,Open,4,Outer Sunset,37.763408660889,-122.501976013184,
Web,"1729 REVERE AVE, SAN FRANCISCO, CA, 94124",Damaged_vandalism,03/27/2018 03:36:01 PM,03/29/2018 02:53:30 PM,Closed,10,Silver Terrace,37.7328924,-122.3927123,
Web,"663 43RD AVE, SAN FRANCISCO, CA, 94121",Pruning_request,03/27/2018 12:09:29 PM,03/28/2018 11:04:19 AM,Closed,1,Sutro Heights,37.7760588,-122.5040122,http://mobile311.sfgov.org/reports/8794129/photos
Web,"2701 LAKE ST, SAN FRANCISCO, CA, 94121",Pruning_request,03/26/2018 09:49:00 PM,03/30/2018 09:04:14 AM,Closed,2,Seacliff,37.7849609,-122.4885379,
Phone,Intersection of 21ST ST and CASTRO ST,Fallen_tree,03/26/2018 04:04:00 PM,03/26/2018 04:32:16 PM,Closed,8,Eureka Valley,37.756092071533,-122.434547424316,
Web,"3451 22ND ST, SAN FRANCISCO, CA, 94110",Pruning_request,03/26/2018 03:18:00 PM,03/28/2018 07:52:00 AM,Closed,8,Dolores Heights,37.75500243888,-122.42449269577,http://mobile311.sfgov.org/reports/8790862/photos
Phone,"1341 VALENCIA ST, SAN FRANCISCO, CA, 94110",Lifted_sidewalk_tree_roots,03/26/2018 03:18:00 PM,,Open,9,Mission,37.751392364502,-122.42041015625,
Phone,"185 NEY ST, SAN FRANCISCO, CA, 94112",Lifted_sidewalk_tree_roots,03/26/2018 01:54:00 PM,,Open,11,Mission Terrace,37.730197906494,-122.426475524902,
Phone,"1327 SOUTH VAN NESS AVE, SAN FRANCISCO, CA, 94110",Pruning_request,03/26/2018 01:47:00 PM,03/28/2018 07:53:54 AM,Closed,9,Mission,37.751918792725,-122.416038513184,
Web,"3435 22ND ST, SAN FRANCISCO, CA, 94110",Pruning_request,03/26/2018 11:24:06 AM,03/28/2018 08:00:00 AM,Closed,8,Dolores Heights,37.755087264885,-122.424042084656,http://mobile311.sfgov.org/reports/8789295/photos
Mobile/Open311,Intersection of 16TH ST and MISSION ST,Other,03/25/2018 12:27:40 PM,,Open,9,Mission,37.765091671644,-122.419444453085,http://mobile311.sfgov.org/reports/8785827/photos
Mobile/Open311,Intersection of 5TH ST and BRYANT ST,Other,03/25/2018 11:02:14 AM,,Open,6,South of Market,37.777822,-122.400371,http://mobile311.sfgov.org/reports/8785505/photos
Mobile/Open311,Intersection of MARKET ST and MASON ST,Other,03/24/2018 03:06:48 PM,,Open,6,Tenderloin,37.783485,-122.408838,http://mobile311.sfgov.org/reports/8783579/photos
Phone,"219 BROAD ST, SAN FRANCISCO, CA, 94112",Near_communication_line,03/23/2018 08:16:00 PM,03/26/2018 03:13:00 PM,Closed,11,Oceanview,37.713027954102,-122.45970916748,
Mobile/Open311,"894 CAPP ST, SAN FRANCISCO, CA, 94110",Other,03/23/2018 09:43:00 AM,03/23/2018 10:10:29 PM,Closed,9,Mission,37.752376408351,-122.41752315324,http://mobile311.sfgov.org/reports/8778557/photos
Phone,"1025 PERSIA AVE, SAN FRANCISCO, CA, 94112",Fallen_tree,03/23/2018 07:30:00 AM,03/26/2018 12:07:00 PM,Closed,11,Excelsior,37.71919631958,-122.42749786377,
Mobile/Open311,"1357 16TH AVE, SAN FRANCISCO, CA, 94122",Damaged_vandalism,03/22/2018 06:41:00 PM,03/23/2018 09:32:27 AM,Closed,5,Inner Sunset,37.762744906394,-122.474018856997,http://mobile311.sfgov.org/reports/8776783/photos
Mobile/Open311,"127 CENTRAL AVE, SAN FRANCISCO, CA, 94117",Damaged_vandalism,03/22/2018 06:36:21 PM,03/22/2018 07:01:25 PM,Closed,5,Haight Ashbury,37.770786360086,-122.443981533337,http://mobile311.sfgov.org/reports/8776754/photos
Web,"648 MISSOURI ST, SAN FRANCISCO, CA, 94107",Property_damage,03/22/2018 06:25:00 PM,03/28/2018 08:43:00 AM,Closed,10,Potrero Hill,37.75799,-122.3964,
Phone,Intersection of HYDE ST and PACIFIC AVE,Lifted_sidewalk_tree_roots,03/22/2018 02:47:00 PM,,Open,3,Nob Hill,37.795463562012,-122.418296813965,
Phone,"426 BOSWORTH ST, SAN FRANCISCO, CA, 94112",Fallen_tree,03/22/2018 12:52:00 PM,03/22/2018 02:20:19 PM,Closed,8,St. Mary's Park,37.73323059082,-122.431297302246,
Mobile/Open311,"226 TWIN PEAKS BLVD, SAN FRANCISCO, CA, 94114",Pruning_request,03/21/2018 09:46:54 PM,03/23/2018 09:33:48 AM,Closed,7,Clarendon Heights,37.758590266378,-122.448430532876,http://mobile311.sfgov.org/reports/8772841/photos
Phone,"3360 24TH ST, SAN FRANCISCO, CA, 94110",Lifted_sidewalk_tree_roots,03/21/2018 02:29:00 PM,,Open,9,Mission,37.752250671387,-122.419731140137,
Phone,"166 FUNSTON AVE, SAN FRANCISCO, CA, 94118",Fallen_tree,03/21/2018 11:07:00 AM,03/21/2018 02:11:15 PM,Closed,1,Inner Richmond,37.785110473633,-122.471939086914,
Phone,"1970 SUTTER ST, SAN FRANCISCO, CA, 94115",Dead_tree,03/20/2018 03:47:00 PM,03/26/2018 02:53:59 PM,Closed,5,Japantown,37.786201477051,-122.432792663574,
Phone,"106 ORSI CIR, SAN FRANCISCO, CA, 94124",Other,03/20/2018 02:24:00 PM,03/22/2018 09:13:06 AM,Closed,10,Bayview,37.72826385498,-122.398193359375,
Mobile/Open311,"3222 22ND ST, SAN FRANCISCO, CA, 94110",Other,03/20/2018 09:22:20 AM,,Open,9,Mission,37.755835577881,-122.419153852502,http://mobile311.sfgov.org/reports/8765241/photos
Phone,"1986 PALOU AVE, SAN FRANCISCO, CA, 94124",Lifted_sidewalk_tree_roots,03/19/2018 04:15:00 PM,,Open,10,Silver Terrace,37.738162994385,-122.398025512695,
Phone,"144 MARVIEW WAY, SAN FRANCISCO, CA, 94131",About_to_fall,03/19/2018 01:21:00 PM,03/20/2018 02:21:22 PM,Closed,7,Clarendon Heights,37.754734039307,-122.448463439941,
Mobile/Open311,"3365 17TH ST, SAN FRANCISCO, CA, 94110",Other,03/18/2018 06:38:00 PM,,Open,9,Mission,37.763334,-122.421052,http://mobile311.sfgov.org/reports/8758875/photos
Phone,Intersection of GEARY ST and POWELL ST,Dead_tree,03/16/2018 11:48:00 AM,03/21/2018 03:59:11 PM,Closed,3,Downtown / Union Square,37.78736114502,-122.408226013184,
Phone,"2014 ALEMANY BLVD, SAN FRANCISCO, CA, 94112",Sprinkler_system_issues,03/15/2018 04:51:00 PM,,Open,11,Cayuga,37.719833374023,-122.440086364746,
Phone,Intersection of TERRA VISTA AVE and SONORA LN,Pruning_request,03/15/2018 10:10:00 AM,,Open,2,Anza Vista,37.781402587891,-122.443664550781,
Mobile/Open311,"657 3RD AVE, SAN FRANCISCO, CA, 94118",Damaged_vandalism,03/15/2018 10:42:24 AM,03/16/2018 12:51:47 PM,Closed,1,Inner Richmond,37.776363726618,-122.460732421833,http://mobile311.sfgov.org/reports/8747413/photos
Mobile/Open311,"6125 GEARY BLVD, SAN FRANCISCO, CA, 94121",Damaged_vandalism,03/14/2018 07:50:00 AM,03/21/2018 02:38:00 PM,Closed,1,Outer Richmond,37.779996874777,-122.485230825956,http://mobile311.sfgov.org/reports/8742099/photos
Phone,Intersection of ALEMANY BLVD and FARRAGUT AVE,Blocking_sidewalk,03/11/2018 08:06:00 AM,05/15/2018 08:57:00 AM,Closed,11,Outer Mission,37.712055206299,-122.451957702637,
Web,Intersection of 3RD ST and BERRY ST,Damaged_vandalism,03/09/2018 07:17:45 PM,03/29/2018 12:22:53 PM,Closed,6,Mission Bay,37.7773399,-122.3913997,http://mobile311.sfgov.org/reports/8727686/photos
Phone,"2760 BAKER ST, SAN FRANCISCO, CA, 94123",Other_enter_additional_details_below,03/08/2018 11:04:00 AM,04/21/2018 08:16:00 AM,Closed,2,Cow Hollow,37.796649932861,-122.445419311523,
Web,"1654 QUESADA AVE, SAN FRANCISCO, CA, 94124",Other,03/05/2018 02:33:29 PM,03/29/2018 02:42:05 PM,Closed,10,Bayview,37.7330317,-122.3904994,http://mobile311.sfgov.org/reports/8708340/photos
Mobile/Open311,Intersection of ELLIS ST and LAGUNA ST,Other,03/05/2018 12:24:03 PM,,Open,5,Cathedral Hill,37.78295459695,-122.427234090979,http://mobile311.sfgov.org/reports/8707486/photos
Mobile/Open311,"972 EDDY ST, SAN FRANCISCO, CA, 94109",Other,03/05/2018 12:00:00 PM,,Open,5,Cathedral Hill,37.782844500651,-122.423774041349,http://mobile311.sfgov.org/reports/8707333/photos
Mobile/Open311,"2581 MISSION ST, SAN FRANCISCO, CA, 94110",Other,03/05/2018 10:58:00 AM,,Open,9,Mission,37.755813,-122.41891,http://mobile311.sfgov.org/reports/8706936/photos
Phone,"181 HENRY ST, SAN FRANCISCO, CA, 94114",Pruning_request,03/04/2018 09:28:00 PM,03/06/2018 07:16:56 AM,Closed,8,Duboce Triangle,37.766445159912,-122.435111999512,
Mobile/Open311,"120 CYRIL MAGNIN ST, SAN FRANCISCO, CA, 94102",Property_damage,03/01/2018 01:53:34 PM,03/05/2018 03:13:28 PM,Closed,3,Downtown / Union Square,37.785749682068,-122.40859875766,http://mobile311.sfgov.org/reports/8695206/photos
Phone,"1327 SILVER AVE, SAN FRANCISCO, CA, 94134",Other_enter_additional_details_below,03/01/2018 10:50:00 AM,03/02/2018 04:44:20 PM,Closed,9,Portola,37.731159210205,-122.410125732422,
Phone,Intersection of SAINT FRANCIS BLVD and SAN RAFAEL WAY,Fallen_tree,02/25/2019 10:39:00 PM,,Open,7,St. Francis Wood,37.734748840332,-122.470504760742,
Web,"231 1ST ST, SAN FRANCISCO, CA, 94105",Damaged_vandalism,02/25/2019 06:02:24 PM,,Open,6,South of Market,37.7882303,-122.3953531,
Mobile/Open311,"1230 FILLMORE ST, SAN FRANCISCO, CA, 94115",Damaged_vandalism,02/25/2019 06:29:31 PM,03/13/2019 12:00:00 AM,Closed,5,Western Addition,37.78082504872,-122.432196010018,
Phone,Intersection of FILLMORE ST and ELLIS ST,Other,02/25/2019 06:24:00 PM,03/30/2019 12:45:00 PM,Closed,5,Western Addition,37.782348632813,-122.432518005371,
Web,"231 1ST ST, SAN FRANCISCO, CA, 94105",Damaged_vandalism,02/25/2019 05:50:29 PM,,Open,6,South of Market,37.7882303,-122.3953531,
Phone,"2767 37TH AVE, SAN FRANCISCO, CA, 94116",About_to_fall,02/25/2019 05:40:00 PM,02/25/2019 08:13:37 PM,Closed,4,Parkside,37.735355377197,-122.494644165039,
Phone,Intersection of FAIRFAX AVE and NEWHALL ST,Fallen_tree,02/25/2019 05:48:00 PM,02/25/2019 07:02:33 PM,Closed,10,Bayview,37.741298675537,-122.387145996094,
Phone,"405 HOWARD ST, SAN FRANCISCO, CA, 94105",Fallen_tree,02/25/2019 05:53:00 PM,,Open,6,South of Market,37.788890838623,-122.395248413086,
Phone,"127 6TH AVE, SAN FRANCISCO, CA, 94118",Near_communication_line,02/25/2019 04:56:00 PM,03/31/2019 02:08:49 PM,Closed,1,Presidio Terrace,37.786117553711,-122.464790344238,
Web,Intersection of RHODE ISLAND ST and SOUTHERN HEIGHTS AVE,Pruning_request,02/25/2019 03:55:44 PM,,Open,10,Potrero Hill,37.758319393142,-122.401912534918,http://mobile311.sfgov.org/reports/10533479/photos
Phone,Intersection of CASTENADA AVE and LOPEZ AVE,About_to_fall,02/25/2019 01:24:00 PM,02/25/2019 01:41:07 PM,Closed,7,Forest Hill,37.746677398682,-122.463600158691,
Phone,"2049 OFARRELL ST, SAN FRANCISCO, CA, 94115",Fallen_tree,02/25/2019 12:45:00 PM,,Open,5,Western Addition,37.782466888428,-122.438232421875,
Phone,Intersection of COLUMBUS AVE and UNION ST,Hanging_limb,02/25/2019 04:41:00 AM,,Open,3,North Beach,37.800315856934,-122.410209655762,
Web,"939 HARRISON ST, SAN FRANCISCO, CA, 94107",Damaged_vandalism,02/24/2019 06:27:56 PM,,Open,6,South of Market,37.7781774,-122.4024371,
Mobile/Open311,"1510 OAKDALE AVE, SAN FRANCISCO, CA, 94124",Damaged_vandalism,02/24/2019 03:27:09 PM,,Open,10,Bayview,37.73373147215,-122.388584179919,http://mobile311.sfgov.org/reports/10528703/photos
Mobile/Open311,"71 GERMANIA ST, SAN FRANCISCO, CA, 94117",Other,02/24/2019 01:28:00 PM,,Open,5,Duboce Triangle,37.770651756093,-122.429794643112,
Mobile/Open311,"1710 MISSION ST, SAN FRANCISCO, CA, 94103",Other,02/24/2019 11:59:00 AM,02/25/2019 10:07:47 AM,Closed,9,Mission,37.769753644278,-122.420156411941,http://mobile311.sfgov.org/reports/10527982/photos
Phone,Intersection of CLEMENT ST and 41ST AVE,Hanging_limb,02/24/2019 09:00:00 AM,,Open,1,Outer Richmond,37.781227111816,-122.502014160156,
Mobile/Open311,"1305 MONTGOMERY ST, SAN FRANCISCO, CA, 94133",Pruning_request,02/23/2019 03:43:00 PM,,Open,3,Telegraph Hill,37.801302986305,-122.404597166491,http://mobile311.sfgov.org/reports/10525842/photos
Mobile/Open311,"295 BUCHANAN ST, SAN FRANCISCO, CA, 94102",Damaged_vandalism,02/23/2019 02:55:17 PM,,Open,5,Mint Hill,37.772367917432,-122.427221920701,http://mobile311.sfgov.org/reports/10525681/photos
Mobile/Open311,"2400 CESAR CHAVEZ ST, SAN FRANCISCO, CA, 94124",Damaged_vandalism,02/23/2019 01:51:00 PM,03/19/2019 10:19:50 AM,Closed,10,Potrero Hill,37.749702,-122.400957,
Mobile/Open311,"868 JAMESTOWN AVE, SAN FRANCISCO, CA, 94124",Pruning_request,02/23/2019 01:19:20 PM,,Open,10,Bret Harte,37.717383,-122.390776,http://mobile311.sfgov.org/reports/10525312/photos
Mobile/Open311,"418 EUGENIA AVE, SAN FRANCISCO, CA, 94110",Damaged_vandalism,02/22/2019 02:38:42 PM,,Open,9,Bernal Heights,37.740785,-122.41845,
Phone,"249 TEXAS ST, SAN FRANCISCO, CA, 94107",Near_communication_line,02/22/2019 02:07:00 PM,02/25/2019 05:54:51 AM,Closed,10,Potrero Hill,37.763256072998,-122.395446777344,
Web,"533 ELLSWORTH ST, SAN FRANCISCO, CA, 94110",Damaged_vandalism,02/22/2019 11:14:44 AM,,Open,9,Bernal Heights,37.736682,-122.4145392,
Mobile/Open311,"1240 DIVISADERO ST, SAN FRANCISCO, CA, 94115",Other,02/22/2019 06:05:00 AM,02/22/2019 06:59:39 AM,Closed,5,Western Addition,37.781109,-122.438938,
Mobile/Open311,"627 HAYES ST, SAN FRANCISCO, CA, 94102",Pruning_request,02/21/2019 10:28:00 PM,03/02/2019 10:37:00 PM,Closed,5,Hayes Valley,37.776336669922,-122.42677342158,http://mobile311.sfgov.org/reports/10519155/photos
Phone,"100 20TH AVE, SAN FRANCISCO, CA, 94121",Other_enter_additional_details_below,02/21/2019 02:26:00 PM,,Open,1,Lake Street,37.785736083984,-122.479606628418,
Phone,Intersection of CENTRAL AVE and MCALLISTER ST,Other,02/21/2019 12:21:00 PM,,Open,5,Western Addition,37.776958465576,-122.444969177246,
Phone,Intersection of DIVISADERO ST and MCALLISTER ST,About_to_fall,02/21/2019 08:00:00 AM,,Open,5,Western Addition,37.777793884277,-122.438362121582,
Mobile/Open311,Intersection of PACIFIC AVE and TRENTON ST,Property_damage,02/21/2019 07:28:39 AM,03/29/2019 06:44:00 AM,Closed,3,Chinatown,37.796517060322,-122.409239291055,http://mobile311.sfgov.org/reports/10514727/photos
Phone,"625 BROTHERHOOD WAY, SAN FRANCISCO, CA, 94132",Fallen_tree,02/20/2019 07:51:00 PM,,Open,7,Merced Heights,37.712650299072,-122.471168518066,
Mobile/Open311,"2415 IRVING ST, SAN FRANCISCO, CA, 94122",Damaged_vandalism,02/20/2019 11:16:38 AM,,Open,4,Outer Sunset,37.763154227047,-122.48428231802,http://mobile311.sfgov.org/reports/10511285/photos
Mobile/Open311,"2031 SAN JOSE AVE, SAN FRANCISCO, CA, 94112",Damaged_vandalism,02/20/2019 07:31:00 AM,02/20/2019 01:08:37 PM,Closed,11,Mission Terrace,37.724466975813,-122.443592632303,http://mobile311.sfgov.org/reports/10509823/photos
Mobile/Open311,"1040 OAK ST, SAN FRANCISCO, CA, 94117",Other,02/19/2019 08:08:00 PM,,Open,5,Lower Haight,37.773255,-122.436521666667,http://mobile311.sfgov.org/reports/10509057/photos
Mobile/Open311,"1027 OAK ST, SAN FRANCISCO, CA, 94117",Other,02/19/2019 08:08:00 PM,,Open,5,Lower Haight,37.7733,-122.436255,http://mobile311.sfgov.org/reports/10509058/photos
Web,"1325 MISSION ST, SAN FRANCISCO, CA, 94103",Damaged_vandalism,02/19/2019 12:42:09 PM,,Open,6,South of Market,37.7758383,-122.4148742,http://mobile311.sfgov.org/reports/10506827/photos
Phone,Intersection of MIRAMAR AVE and MONTEREY BLVD,Other,02/19/2019 10:58:00 AM,,Open,7,Westwood Park,37.730777740479,-122.458221435547,
Phone,"614 PERSIA AVE, SAN FRANCISCO, CA, 94112",Near_communication_line,02/15/2019 08:26:00 AM,03/31/2019 02:37:34 PM,Closed,11,Excelsior,37.720615386963,-122.43098449707,
Phone,"230 SAN FERNANDO WAY, SAN FRANCISCO, CA, 94127",Fallen_tree,02/19/2019 08:48:00 AM,02/19/2019 10:28:47 AM,Closed,7,Balboa Terrace,37.732688903809,-122.469696044922,
Phone,"153 SANTA ROSA AVE, SAN FRANCISCO, CA, 94112",Near_communication_line,02/19/2019 08:45:00 AM,,Open,11,Mission Terrace,37.727241516113,-122.437194824219,
Mobile/Open311,"570 BEALE ST, SAN FRANCISCO, CA, 94107",Pruning_request,02/19/2019 08:33:00 AM,02/22/2019 10:39:00 PM,Closed,6,South Beach,37.785643,-122.388851,http://mobile311.sfgov.org/reports/10505071/photos
Phone,"186 GAVEN ST, SAN FRANCISCO, CA, 94134",Blocking_sidewalk,02/18/2019 05:16:00 PM,03/18/2019 08:57:32 AM,Closed,9,Portola,37.733222961426,-122.409446716309,
